sample_id	reference	material_source_and_purity	synthesis_method	processing_route	sintering_temperature	sintering_duration	dopant_element	dopant_ionic_radius	dopant_valence	dopant_molar_fraction	crystal_phase	operating_temperature	conductivity
803	实验室自制	"ZrOCl2·8H2O，上海阿拉丁，99%；
Y(NO3)3·6H2O，Adamas，99.9%；Sc(NO3)3·xH2O，adamas，99.99%；
四甲基氢氧化铵（TMAOH），上海阿拉丁，25wt%水溶液，分析纯"	水热合成	干压成型	1200	5h	Y/Sc	101.9/87	+3	8%/3%	c	850	0.0208439802425393
804	实验室自制	"ZrOCl2·8H2O，上海阿拉丁，99%；
Y(NO3)3·6H2O，Adamas，99.9%；Sc(NO3)3·xH2O，adamas，99.99%；
四甲基氢氧化铵（TMAOH），上海阿拉丁，25wt%水溶液，分析纯"	水热合成	干压成型	1200	5h	Y/Sc	101.9/87	+3	8%/3%	c	850	0.0207214350295227
805	实验室自制	"ZrOCl2·8H2O，上海阿拉丁，99%；
Y(NO3)3·6H2O，Adamas，99.9%；Sc(NO3)3·xH2O，adamas，99.99%；
四甲基氢氧化铵（TMAOH），上海阿拉丁，25wt%水溶液，分析纯"	水热合成	干压成型	1200	5h	Y/Sc	101.9/87	+3	8%/3%	c	800	0.0138266303096805
806	实验室自制	"ZrOCl2·8H2O，上海阿拉丁，99%；
Y(NO3)3·6H2O，Adamas，99.9%；Sc(NO3)3·xH2O，adamas，99.99%；
四甲基氢氧化铵（TMAOH），上海阿拉丁，25wt%水溶液，分析纯"	水热合成	干压成型	1200	5h	Y/Sc	101.9/87	+3	8%/3%	c	800	0.013768947041511
807	实验室自制	"ZrOCl2·8H2O，上海阿拉丁，99%；
Y(NO3)3·6H2O，Adamas，99.9%；Sc(NO3)3·xH2O，adamas，99.99%；
四甲基氢氧化铵（TMAOH），上海阿拉丁，25wt%水溶液，分析纯"	水热合成	干压成型	1200	5h	Y/Sc	101.9/87	+3	8%/3%	c	750	0.00861772169575951
808	实验室自制	"ZrOCl2·8H2O，上海阿拉丁，99%；
Y(NO3)3·6H2O，Adamas，99.9%；Sc(NO3)3·xH2O，adamas，99.99%；
四甲基氢氧化铵（TMAOH），上海阿拉丁，25wt%水溶液，分析纯"	水热合成	干压成型	1200	5h	Y/Sc	101.9/87	+3	8%/3%	c	750	0.00861173373407107
809	实验室自制	"ZrOCl2·8H2O，上海阿拉丁，99%；
Y(NO3)3·6H2O，Adamas，99.9%；Sc(NO3)3·xH2O，adamas，99.99%；
四甲基氢氧化铵（TMAOH），上海阿拉丁，25wt%水溶液，分析纯"	水热合成	干压成型	1200	5h	Y/Sc	101.9/87	+3	8%/3%	c	700	0.00499218643844
810	实验室自制	"ZrOCl2·8H2O，上海阿拉丁，99%；
Y(NO3)3·6H2O，Adamas，99.9%；Sc(NO3)3·xH2O，adamas，99.99%；
四甲基氢氧化铵（TMAOH），上海阿拉丁，25wt%水溶液，分析纯"	水热合成	干压成型	1200	5h	Y/Sc	101.9/87	+3	8%/3%	c	700	0.00499186748880238
811	实验室自制	"ZrOCl2·8H2O，上海阿拉丁，99%；
Y(NO3)3·6H2O，Adamas，99.9%；Sc(NO3)3·xH2O，adamas，99.99%；
四甲基氢氧化铵（TMAOH），上海阿拉丁，25wt%水溶液，分析纯"	水热合成	干压成型	1200	5h	Y/Sc	101.9/87	+3	8%/3%	c	650	0.00264482127412125
812	实验室自制	"ZrOCl2·8H2O，上海阿拉丁，99%；
Y(NO3)3·6H2O，Adamas，99.9%；Sc(NO3)3·xH2O，adamas，99.99%；
四甲基氢氧化铵（TMAOH），上海阿拉丁，25wt%水溶液，分析纯"	水热合成	干压成型	1200	5h	Y/Sc	101.9/87	+3	8%/3%	c	650	0.00263055175011851
813	实验室自制	"ZrOCl2·8H2O，上海阿拉丁，99%；
Y(NO3)3·6H2O，Adamas，99.9%；Sc(NO3)3·xH2O，adamas，99.99%；
四甲基氢氧化铵（TMAOH），上海阿拉丁，25wt%水溶液，分析纯"	水热合成	干压成型	1200	5h	Y/Sc	101.9/87	+3	8%/3%	c	600	0.00126296721420639
814	实验室自制	"ZrOCl2·8H2O，上海阿拉丁，99%；
Y(NO3)3·6H2O，Adamas，99.9%；Sc(NO3)3·xH2O，adamas，99.99%；
四甲基氢氧化铵（TMAOH），上海阿拉丁，25wt%水溶液，分析纯"	水热合成	干压成型	1200	5h	Y/Sc	101.9/87	+3	8%/3%	c	600	0.00125856359435825
815	实验室自制	"ZrOCl2·8H2O，上海阿拉丁，99%；
Y(NO3)3·6H2O，Adamas，99.9%；Sc(NO3)3·xH2O，adamas，99.99%；
四甲基氢氧化铵（TMAOH），上海阿拉丁，25wt%水溶液，分析纯"	水热合成	干压成型	1200	5h	Y/Sc	101.9/87	+3	8%/3%	c	550	0.000540447028278127
816	实验室自制	"ZrOCl2·8H2O，上海阿拉丁，99%；
Y(NO3)3·6H2O，Adamas，99.9%；Sc(NO3)3·xH2O，adamas，99.99%；
四甲基氢氧化铵（TMAOH），上海阿拉丁，25wt%水溶液，分析纯"	水热合成	干压成型	1200	5h	Y/Sc	101.9/87	+3	8%/3%	c	550	0.000532389364941617
817	实验室自制	"ZrOCl2·8H2O，上海阿拉丁，99%；
Y(NO3)3·6H2O，Adamas，99.9%；Sc(NO3)3·xH2O，adamas，99.99%；
四甲基氢氧化铵（TMAOH），上海阿拉丁，25wt%水溶液，分析纯"	水热合成	干压成型	1200	5h	Y/Sc	101.9/87	+3	8%/3%	c	500	0.000200101308757387
818	实验室自制	"ZrOCl2·8H2O，上海阿拉丁，99%；
Y(NO3)3·6H2O，Adamas，99.9%；Sc(NO3)3·xH2O，adamas，99.99%；
四甲基氢氧化铵（TMAOH），上海阿拉丁，25wt%水溶液，分析纯"	水热合成	干压成型	1200	5h	Y/Sc	101.9/87	+3	8%/3%	c	500	0.000199590643936395
819	实验室自制	"ZrOCl2·8H2O，上海阿拉丁，99%；
Y(NO3)3·6H2O，Adamas，99.9%；Sc(NO3)3·xH2O，adamas，99.99%；
四甲基氢氧化铵（TMAOH），上海阿拉丁，25wt%水溶液，分析纯"	水热合成	干压成型	1300	5h	Y/Sc	101.9/87	+3	8%/3%	c	850	0.017661868670737
820	实验室自制	"ZrOCl2·8H2O，上海阿拉丁，99%；
Y(NO3)3·6H2O，Adamas，99.9%；Sc(NO3)3·xH2O，adamas，99.99%；
四甲基氢氧化铵（TMAOH），上海阿拉丁，25wt%水溶液，分析纯"	水热合成	干压成型	1300	5h	Y/Sc	101.9/87	+3	8%/3%	c	850	0.0176911569103516
821	实验室自制	"ZrOCl2·8H2O，上海阿拉丁，99%；
Y(NO3)3·6H2O，Adamas，99.9%；Sc(NO3)3·xH2O，adamas，99.99%；
四甲基氢氧化铵（TMAOH），上海阿拉丁，25wt%水溶液，分析纯"	水热合成	干压成型	1300	5h	Y/Sc	101.9/87	+3	8%/3%	c	800	0.0116890150307972
822	实验室自制	"ZrOCl2·8H2O，上海阿拉丁，99%；
Y(NO3)3·6H2O，Adamas，99.9%；Sc(NO3)3·xH2O，adamas，99.99%；
四甲基氢氧化铵（TMAOH），上海阿拉丁，25wt%水溶液，分析纯"	水热合成	干压成型	1300	5h	Y/Sc	101.9/87	+3	8%/3%	c	800	0.0116983729811171
823	实验室自制	"ZrOCl2·8H2O，上海阿拉丁，99%；
Y(NO3)3·6H2O，Adamas，99.9%；Sc(NO3)3·xH2O，adamas，99.99%；
四甲基氢氧化铵（TMAOH），上海阿拉丁，25wt%水溶液，分析纯"	水热合成	干压成型	1300	5h	Y/Sc	101.9/87	+3	8%/3%	c	750	0.00722030539339735
824	实验室自制	"ZrOCl2·8H2O，上海阿拉丁，99%；
Y(NO3)3·6H2O，Adamas，99.9%；Sc(NO3)3·xH2O，adamas，99.99%；
四甲基氢氧化铵（TMAOH），上海阿拉丁，25wt%水溶液，分析纯"	水热合成	干压成型	1300	5h	Y/Sc	101.9/87	+3	8%/3%	c	750	0.00725107117292334
825	实验室自制	"ZrOCl2·8H2O，上海阿拉丁，99%；
Y(NO3)3·6H2O，Adamas，99.9%；Sc(NO3)3·xH2O，adamas，99.99%；
四甲基氢氧化铵（TMAOH），上海阿拉丁，25wt%水溶液，分析纯"	水热合成	干压成型	1300	5h	Y/Sc	101.9/87	+3	8%/3%	c	700	0.00417692088573055
826	实验室自制	"ZrOCl2·8H2O，上海阿拉丁，99%；
Y(NO3)3·6H2O，Adamas，99.9%；Sc(NO3)3·xH2O，adamas，99.99%；
四甲基氢氧化铵（TMAOH），上海阿拉丁，25wt%水溶液，分析纯"	水热合成	干压成型	1300	5h	Y/Sc	101.9/87	+3	8%/3%	c	700	0.0041834884144262
827	实验室自制	"ZrOCl2·8H2O，上海阿拉丁，99%；
Y(NO3)3·6H2O，Adamas，99.9%；Sc(NO3)3·xH2O，adamas，99.99%；
四甲基氢氧化铵（TMAOH），上海阿拉丁，25wt%水溶液，分析纯"	水热合成	干压成型	1300	5h	Y/Sc	101.9/87	+3	8%/3%	c	650	0.00219645445091094
828	实验室自制	"ZrOCl2·8H2O，上海阿拉丁，99%；
Y(NO3)3·6H2O，Adamas，99.9%；Sc(NO3)3·xH2O，adamas，99.99%；
四甲基氢氧化铵（TMAOH），上海阿拉丁，25wt%水溶液，分析纯"	水热合成	干压成型	1300	5h	Y/Sc	101.9/87	+3	8%/3%	c	650	0.00219502411089886
829	实验室自制	"ZrOCl2·8H2O，上海阿拉丁，99%；
Y(NO3)3·6H2O，Adamas，99.9%；Sc(NO3)3·xH2O，adamas，99.99%；
四甲基氢氧化铵（TMAOH），上海阿拉丁，25wt%水溶液，分析纯"	水热合成	干压成型	1300	5h	Y/Sc	101.9/87	+3	8%/3%	c	600	0.00104121591071316
830	实验室自制	"ZrOCl2·8H2O，上海阿拉丁，99%；
Y(NO3)3·6H2O，Adamas，99.9%；Sc(NO3)3·xH2O，adamas，99.99%；
四甲基氢氧化铵（TMAOH），上海阿拉丁，25wt%水溶液，分析纯"	水热合成	干压成型	1300	5h	Y/Sc	101.9/87	+3	8%/3%	c	600	0.00104114592978166
831	实验室自制	"ZrOCl2·8H2O，上海阿拉丁，99%；
Y(NO3)3·6H2O，Adamas，99.9%；Sc(NO3)3·xH2O，adamas，99.99%；
四甲基氢氧化铵（TMAOH），上海阿拉丁，25wt%水溶液，分析纯"	水热合成	干压成型	1300	5h	Y/Sc	101.9/87	+3	8%/3%	c	550	0.000443453367974253
832	实验室自制	"ZrOCl2·8H2O，上海阿拉丁，99%；
Y(NO3)3·6H2O，Adamas，99.9%；Sc(NO3)3·xH2O，adamas，99.99%；
四甲基氢氧化铵（TMAOH），上海阿拉丁，25wt%水溶液，分析纯"	水热合成	干压成型	1300	5h	Y/Sc	101.9/87	+3	8%/3%	c	550	0.000436397498191361
833	实验室自制	"ZrOCl2·8H2O，上海阿拉丁，99%；
Y(NO3)3·6H2O，Adamas，99.9%；Sc(NO3)3·xH2O，adamas，99.99%；
四甲基氢氧化铵（TMAOH），上海阿拉丁，25wt%水溶液，分析纯"	水热合成	干压成型	1300	5h	Y/Sc	101.9/87	+3	8%/3%	c	500	0.000168235657928974
834	实验室自制	"ZrOCl2·8H2O，上海阿拉丁，99%；
Y(NO3)3·6H2O，Adamas，99.9%；Sc(NO3)3·xH2O，adamas，99.99%；
四甲基氢氧化铵（TMAOH），上海阿拉丁，25wt%水溶液，分析纯"	水热合成	干压成型	1300	5h	Y/Sc	101.9/87	+3	8%/3%	c	500	0.000167226206287895
835	实验室自制	"ZrOCl2·8H2O，上海阿拉丁，99%；
Y(NO3)3·6H2O，Adamas，99.9%；Sc(NO3)3·xH2O，adamas，99.99%；
四甲基氢氧化铵（TMAOH），上海阿拉丁，25wt%水溶液，分析纯"	水热合成	干压成型	1500	5h	Y/Sc	101.9/87	+3	8%/3%	c	850	0.0306957951114823
836	实验室自制	"ZrOCl2·8H2O，上海阿拉丁，99%；
Y(NO3)3·6H2O，Adamas，99.9%；Sc(NO3)3·xH2O，adamas，99.99%；
四甲基氢氧化铵（TMAOH），上海阿拉丁，25wt%水溶液，分析纯"	水热合成	干压成型	1500	5h	Y/Sc	101.9/87	+3	8%/3%	c	850	0.0306556725996402
837	实验室自制	"ZrOCl2·8H2O，上海阿拉丁，99%；
Y(NO3)3·6H2O，Adamas，99.9%；Sc(NO3)3·xH2O，adamas，99.99%；
四甲基氢氧化铵（TMAOH），上海阿拉丁，25wt%水溶液，分析纯"	水热合成	干压成型	1500	5h	Y/Sc	101.9/87	+3	8%/3%	c	800	0.0207098618601248
838	实验室自制	"ZrOCl2·8H2O，上海阿拉丁，99%；
Y(NO3)3·6H2O，Adamas，99.9%；Sc(NO3)3·xH2O，adamas，99.99%；
四甲基氢氧化铵（TMAOH），上海阿拉丁，25wt%水溶液，分析纯"	水热合成	干压成型	1500	5h	Y/Sc	101.9/87	+3	8%/3%	c	800	0.020677771512483
839	实验室自制	"ZrOCl2·8H2O，上海阿拉丁，99%；
Y(NO3)3·6H2O，Adamas，99.9%；Sc(NO3)3·xH2O，adamas，99.99%；
四甲基氢氧化铵（TMAOH），上海阿拉丁，25wt%水溶液，分析纯"	水热合成	干压成型	1500	5h	Y/Sc	101.9/87	+3	8%/3%	c	750	0.0130150850428415
840	实验室自制	"ZrOCl2·8H2O，上海阿拉丁，99%；
Y(NO3)3·6H2O，Adamas，99.9%；Sc(NO3)3·xH2O，adamas，99.99%；
四甲基氢氧化铵（TMAOH），上海阿拉丁，25wt%水溶液，分析纯"	水热合成	干压成型	1500	5h	Y/Sc	101.9/87	+3	8%/3%	c	750	0.0129946241336491
841	实验室自制	"ZrOCl2·8H2O，上海阿拉丁，99%；
Y(NO3)3·6H2O，Adamas，99.9%；Sc(NO3)3·xH2O，adamas，99.99%；
四甲基氢氧化铵（TMAOH），上海阿拉丁，25wt%水溶液，分析纯"	水热合成	干压成型	1500	5h	Y/Sc	101.9/87	+3	8%/3%	c	700	0.00753609823459594
842	实验室自制	"ZrOCl2·8H2O，上海阿拉丁，99%；
Y(NO3)3·6H2O，Adamas，99.9%；Sc(NO3)3·xH2O，adamas，99.99%；
四甲基氢氧化铵（TMAOH），上海阿拉丁，25wt%水溶液，分析纯"	水热合成	干压成型	1500	5h	Y/Sc	101.9/87	+3	8%/3%	c	700	0.00753102578316694
843	实验室自制	"ZrOCl2·8H2O，上海阿拉丁，99%；
Y(NO3)3·6H2O，Adamas，99.9%；Sc(NO3)3·xH2O，adamas，99.99%；
四甲基氢氧化铵（TMAOH），上海阿拉丁，25wt%水溶液，分析纯"	水热合成	干压成型	1500	5h	Y/Sc	101.9/87	+3	8%/3%	c	650	0.00395520168013713
844	实验室自制	"ZrOCl2·8H2O，上海阿拉丁，99%；
Y(NO3)3·6H2O，Adamas，99.9%；Sc(NO3)3·xH2O，adamas，99.99%；
四甲基氢氧化铵（TMAOH），上海阿拉丁，25wt%水溶液，分析纯"	水热合成	干压成型	1500	5h	Y/Sc	101.9/87	+3	8%/3%	c	650	0.00393435909588965
845	实验室自制	"ZrOCl2·8H2O，上海阿拉丁，99%；
Y(NO3)3·6H2O，Adamas，99.9%；Sc(NO3)3·xH2O，adamas，99.99%；
四甲基氢氧化铵（TMAOH），上海阿拉丁，25wt%水溶液，分析纯"	水热合成	干压成型	1500	5h	Y/Sc	101.9/87	+3	8%/3%	c	600	0.00184034724917024
846	实验室自制	"ZrOCl2·8H2O，上海阿拉丁，99%；
Y(NO3)3·6H2O，Adamas，99.9%；Sc(NO3)3·xH2O，adamas，99.99%；
四甲基氢氧化铵（TMAOH），上海阿拉丁，25wt%水溶液，分析纯"	水热合成	干压成型	1500	5h	Y/Sc	101.9/87	+3	8%/3%	c	600	0.00183813912584513
847	实验室自制	"ZrOCl2·8H2O，上海阿拉丁，99%；
Y(NO3)3·6H2O，Adamas，99.9%；Sc(NO3)3·xH2O，adamas，99.99%；
四甲基氢氧化铵（TMAOH），上海阿拉丁，25wt%水溶液，分析纯"	水热合成	干压成型	1500	5h	Y/Sc	101.9/87	+3	8%/3%	c	550	0.000754330672955414
848	实验室自制	"ZrOCl2·8H2O，上海阿拉丁，99%；
Y(NO3)3·6H2O，Adamas，99.9%；Sc(NO3)3·xH2O，adamas，99.99%；
四甲基氢氧化铵（TMAOH），上海阿拉丁，25wt%水溶液，分析纯"	水热合成	干压成型	1500	5h	Y/Sc	101.9/87	+3	8%/3%	c	550	0.000748420030147112
849	实验室自制	"ZrOCl2·8H2O，上海阿拉丁，99%；
Y(NO3)3·6H2O，Adamas，99.9%；Sc(NO3)3·xH2O，adamas，99.99%；
四甲基氢氧化铵（TMAOH），上海阿拉丁，25wt%水溶液，分析纯"	水热合成	干压成型	1500	5h	Y/Sc	101.9/87	+3	8%/3%	c	500	0.000268861025757295
850	实验室自制	"ZrOCl2·8H2O，上海阿拉丁，99%；
Y(NO3)3·6H2O，Adamas，99.9%；Sc(NO3)3·xH2O，adamas，99.99%；
四甲基氢氧化铵（TMAOH），上海阿拉丁，25wt%水溶液，分析纯"	水热合成	干压成型	1500	5h	Y/Sc	101.9/87	+3	8%/3%	c	500	0.000268641655851166
851	实验室自制	氧化锆，200nm；氧化钇，200nm	固相合成	干压成型	1500	5h	Y	101.9	+3	0.08	m/t	450	0.00028108002227102
852	实验室自制	氧化锆，200nm；氧化钇，200nm	固相合成	干压成型	1500	5h	Y	101.9	+3	0.08	m/t	450	0.00028716748484816
853	实验室自制	氧化锆，200nm；氧化钇，200nm	固相合成	干压成型	1500	5h	Y	101.9	+3	0.08	m/t	500	0.000697527143633226
854	实验室自制	氧化锆，200nm；氧化钇，200nm	固相合成	干压成型	1500	5h	Y	101.9	+3	0.08	m/t	500	0.000717746657192711
855	实验室自制	氧化锆，200nm；氧化钇，200nm	固相合成	干压成型	1500	5h	Y	101.9	+3	0.08	m/t	550	0.00177244070653838
856	实验室自制	氧化锆，200nm；氧化钇，200nm	固相合成	干压成型	1500	5h	Y	101.9	+3	0.08	m/t	550	0.0017804340218357
857	实验室自制	氧化锆，200nm；氧化钇，200nm	固相合成	干压成型	1500	5h	Y	101.9	+3	0.08	m/t	600	0.00381143794301676
858	实验室自制	氧化锆，200nm；氧化钇，200nm	固相合成	干压成型	1500	5h	Y	101.9	+3	0.08	m/t	600	0.00383405030671265
859	实验室自制	氧化锆，200nm；氧化钇，200nm	固相合成	干压成型	1500	5h	Y	101.9	+3	0.08	m/t	650	0.00743925578399521
860	实验室自制	氧化锆，200nm；氧化钇，200nm	固相合成	干压成型	1500	5h	Y	101.9	+3	0.08	m/t	650	0.00744093989185201
861	实验室自制	氧化锆，200nm；氧化钇，200nm	固相合成	干压成型	1500	5h	Y	101.9	+3	0.08	m/t	700	0.0130545209286978
862	实验室自制	氧化锆，200nm；氧化钇，200nm	固相合成	干压成型	1500	5h	Y	101.9	+3	0.08	m/t	700	0.0130838356910942
863	实验室自制	氧化锆，200nm；氧化钇，200nm	固相合成	干压成型	1500	5h	Y	101.9	+3	0.08	m/t	750	0.0211227171550272
864	实验室自制	氧化锆，200nm；氧化钇，200nm	固相合成	干压成型	1500	5h	Y	101.9	+3	0.08	m/t	750	0.0211352504711486
865	实验室自制	氧化锆，200nm；氧化钇，200nm	固相合成	干压成型	1500	5h	Y	101.9	+3	0.08	m/t	800	0.0317554896758106
866	实验室自制	氧化锆，200nm；氧化钇，200nm	固相合成	干压成型	1500	5h	Y	101.9	+3	0.08	m/t	800	0.0317890543575742
867	实验室自制	氧化锆，200nm；氧化钇，200nm	固相合成	干压成型	1500	5h	Y	101.9	+3	0.08	m/t	850	0.0447575269484992
868	实验室自制	氧化锆，200nm；氧化钇，200nm	固相合成	干压成型	1500	5h	Y	101.9	+3	0.08	m/t	850	0.0447868696284328
869	实验室自制	氧化锆，200nm；氧化钇，200nm；氧化铋	固相合成	干压成型	1500	5h	Y/Bi	101.9/96	+3	8%/3%	m/t	550	0.000101783467189388
870	实验室自制	氧化锆，200nm；氧化钇，200nm；氧化铋	固相合成	干压成型	1500	5h	Y/Bi	101.9/96	+3	8%/3%	m/t	550	0.000101615806507291
871	实验室自制	氧化锆，200nm；氧化钇，200nm；氧化铋	固相合成	干压成型	1500	5h	Y/Bi	101.9/96	+3	8%/3%	m/t	650	0.000342174347096908
872	实验室自制	氧化锆，200nm；氧化钇，200nm；氧化铋	固相合成	干压成型	1500	5h	Y/Bi	101.9/96	+3	8%/3%	m/t	650	0.000341774410772939
873	实验室自制	氧化锆，200nm；氧化钇，200nm；氧化铋	固相合成	干压成型	1500	5h	Y/Bi	101.9/96	+3	8%/3%	m/t	700	0.000710235797825154
874	实验室自制	氧化锆，200nm；氧化钇，200nm；氧化铋	固相合成	干压成型	1500	5h	Y/Bi	101.9/96	+3	8%/3%	m/t	700	0.000708434983486847
875	实验室自制	氧化锆，200nm；氧化钇，200nm；氧化铋	固相合成	干压成型	1500	5h	Y/Bi	101.9/96	+3	8%/3%	m/t	750	0.00129497799739565
876	实验室自制	氧化锆，200nm；氧化钇，200nm；氧化铋	固相合成	干压成型	1500	5h	Y/Bi	101.9/96	+3	8%/3%	m/t	750	0.0012927926864932
877	实验室自制	氧化锆，200nm；氧化钇，200nm；氧化铋	固相合成	干压成型	1500	5h	Y/Bi	101.9/96	+3	8%/3%	m/t	800	0.00222039768201256
878	实验室自制	氧化锆，200nm；氧化钇，200nm；氧化铋	固相合成	干压成型	1500	5h	Y/Bi	101.9/96	+3	8%/3%	m/t	800	0.00221950771161352
879	实验室自制	氧化锆，200nm；氧化钇，200nm；氧化铋	固相合成	干压成型	1500	5h	Y/Bi	101.9/96	+3	8%/3%	m/t	850	0.00343792518423031
880	实验室自制	氧化锆，200nm；氧化钇，200nm；氧化铋	固相合成	干压成型	1500	5h	Y/Bi	101.9/96	+3	8%/3%	m/t	850	0.00347466724846509
881	实验室自制	氧化锆，200nm；氧化钇，200nm；氧化铋	固相合成	干压成型	1500	5h	Y/Bi	101.9/96	+3	8%/5%	m/t	500	7.17503689291589e-05
882	实验室自制	氧化锆，200nm；氧化钇，200nm；氧化铋	固相合成	干压成型	1500	5h	Y/Bi	101.9/96	+3	8%/5%	m/t	550	0.000102189887773054
883	实验室自制	氧化锆，200nm；氧化钇，200nm；氧化铋	固相合成	干压成型	1500	5h	Y/Bi	101.9/96	+3	8%/5%	m/t	550	0.000102023879950637
884	实验室自制	氧化锆，200nm；氧化钇，200nm；氧化铋	固相合成	干压成型	1500	5h	Y/Bi	101.9/96	+3	8%/5%	m/t	600	0.000180465311378477
885	实验室自制	氧化锆，200nm；氧化钇，200nm；氧化铋	固相合成	干压成型	1500	5h	Y/Bi	101.9/96	+3	8%/5%	m/t	600	0.000179961710576584
886	实验室自制	氧化锆，200nm；氧化钇，200nm；氧化铋	固相合成	干压成型	1500	5h	Y/Bi	101.9/96	+3	8%/5%	m/t	650	0.000345278407380707
887	实验室自制	氧化锆，200nm；氧化钇，200nm；氧化铋	固相合成	干压成型	1500	5h	Y/Bi	101.9/96	+3	8%/5%	m/t	650	0.000345198763544659
888	实验室自制	氧化锆，200nm；氧化钇，200nm；氧化铋	固相合成	干压成型	1500	5h	Y/Bi	101.9/96	+3	8%/5%	m/t	700	0.000747193622163544
889	实验室自制	氧化锆，200nm；氧化钇，200nm；氧化铋	固相合成	干压成型	1500	5h	Y/Bi	101.9/96	+3	8%/5%	m/t	700	0.000745103701738695
890	实验室自制	氧化锆，200nm；氧化钇，200nm；氧化铋	固相合成	干压成型	1500	5h	Y/Bi	101.9/96	+3	8%/5%	m/t	750	0.00141121683233154
891	实验室自制	氧化锆，200nm；氧化钇，200nm；氧化铋	固相合成	干压成型	1500	5h	Y/Bi	101.9/96	+3	8%/5%	m/t	750	0.00140998747014246
892	实验室自制	氧化锆，200nm；氧化钇，200nm；氧化铋	固相合成	干压成型	1500	5h	Y/Bi	101.9/96	+3	8%/5%	m/t	800	0.00251688936754302
893	实验室自制	氧化锆，200nm；氧化钇，200nm；氧化铋	固相合成	干压成型	1500	5h	Y/Bi	101.9/96	+3	8%/5%	m/t	800	0.00251324310335111
894	实验室自制	氧化锆，200nm；氧化钇，200nm；氧化铋	固相合成	干压成型	1500	5h	Y/Bi	101.9/96	+3	8%/5%	m/t	850	0.00410343736533167
895	实验室自制	氧化锆，200nm；氧化钇，200nm；氧化铋	固相合成	干压成型	1500	5h	Y/Bi	101.9/96	+3	8%/5%	m/t	850	0.00414236848711299
896	实验室自制	氧化锆，200nm；氧化钇，200nm；氧化铋	固相合成	干压成型	1500	5h	Y/Bi	101.9/96	+3	8%/10%	m/t	450	0.000101630473135576
897	实验室自制	氧化锆，200nm；氧化钇，200nm；氧化铋	固相合成	干压成型	1500	5h	Y/Bi	101.9/96	+3	8%/10%	m/t	450	0.000101599469619742
898	实验室自制	氧化锆，200nm；氧化钇，200nm；氧化铋	固相合成	干压成型	1500	5h	Y/Bi	101.9/96	+3	8%/10%	m/t	500	0.000225579619070861
899	实验室自制	氧化锆，200nm；氧化钇，200nm；氧化铋	固相合成	干压成型	1500	5h	Y/Bi	101.9/96	+3	8%/10%	m/t	500	0.000227069500942637
900	实验室自制	氧化锆，200nm；氧化钇，200nm；氧化铋	固相合成	干压成型	1500	5h	Y/Bi	101.9/96	+3	8%/10%	m/t	550	0.000400850224869672
901	实验室自制	氧化锆，200nm；氧化钇，200nm；氧化铋	固相合成	干压成型	1500	5h	Y/Bi	101.9/96	+3	8%/10%	m/t	550	0.000403355781934994
